Id,Starttime,#Flows,#Packets,#Srcaddr,#Dstaddr,#Bytes,#labels,#UDPUniqEst,#UDPUniqInt,#UDPTotEstFlow,#UDPTotIntFlow,#NewEstUDPCCIP,TotEstUDPCCIP,#NewIntUDPCCIP,TotIntUDPCCIP,TCPCCFlow,TCPCCBytes,WebFlows,GoogleFlows,CCHTTPBytes,CCHTTPFlow,CCHTTP69Flows,CCHTTO69Bytes,TCPCC67FLows,TCPCC62Flows,TCPCC70Flows,TCPCC71Flows,TCPCC80Flows,UDPCCNewEstBytes,WEBBytes,GoogleBytes,SSLGoogleFLows,SSLGoogleBytes,EstDNSFlows,EstDNSBytes,TCPCustEncFlows,TCPCustEncBytes,UDPEstBytes
5616,1684800,1412,4428,2,82,394759,7,0,0,0,0,0,222,0,1106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207,38966,0,0,0
5617,1685100,994,2432,2,61,272092,7,0,0,0,0,0,222,0,1106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,3274,0,0,0
5618,1685400,1138,3695,1,79,382223,7,0,0,0,0,0,222,0,1106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,12140,0,0,0
5619,1685700,1043,2375,1,66,232577,7,0,0,0,0,0,222,0,1106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,4912,0,0,0
5620,1686000,1065,3422,2,70,330132,7,0,0,0,0,0,222,0,1106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,4930,0,0,0
5621,1686300,1037,2932,2,60,251911,7,0,0,0,0,0,222,0,1106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,3514,0,0,0
5622,1686600,1361,3880,1,81,388951,7,0,0,0,0,0,222,0,1106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,36902,0,0,0
5623,1686900,1069,2886,1,67,264994,7,0,0,0,0,0,222,0,1106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,6788,0,0,0
5624,1687200,1045,2824,1,68,285171,7,0,0,0,0,0,222,0,1106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,3932,0,0,0
5625,1687500,1270,3932,2,71,368518,7,0,0,0,0,0,222,0,1106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,27680,0,0,0
5626,1687800,1303,4136,1,64,321930,7,0,0,0,0,0,222,0,1106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173,32726,0,0,0
5627,1688100,1312,4536,1,59,394616,7,0,0,0,0,0,222,0,1106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,33454,0,0,0
5628,1688400,1339,4209,1,61,366417,7,0,0,0,0,0,222,0,1106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,37000,0,0,0
5629,1688700,1669,5367,2,77,454899,7,0,0,0,0,0,222,0,1106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,372,71066,0,0,0
5630,1689000,1046,3016,1,63,302051,7,0,0,0,0,0,222,0,1106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,4052,0,0,0
5631,1689300,1035,3474,1,60,327247,7,0,0,0,0,0,222,0,1106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,4226,0,0,0
5632,1689600,1078,2834,1,73,249719,7,0,0,0,0,0,222,0,1106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,7696,0,0,0
5633,1689900,1059,3467,2,65,343427,7,0,0,0,0,0,222,0,1106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,3803,0,0,0
5634,1690200,1028,3376,1,58,302143,7,0,0,0,0,0,222,0,1106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2976,0,0,0
5635,1690500,1059,3105,1,63,261299,7,0,0,0,0,0,222,0,1106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,4680,0,0,0
5636,1690800,1058,3111,1,68,293341,7,0,0,0,0,0,222,0,1106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,5280,0,0,0
5637,1691100,1287,3870,1,58,319003,7,0,0,0,0,0,222,0,1106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,31682,0,0,0
5638,1691400,1021,3318,1,63,332008,7,0,0,0,0,0,222,0,1106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,4270,0,0,0
5639,1691700,1079,3239,1,57,278314,7,0,0,0,0,0,222,0,1106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,4354,0,0,0
5640,1692000,1002,3476,1,60,293510,7,0,0,0,0,0,222,0,1106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,3404,0,0,0
5641,1692300,1601,4874,1,65,367073,7,0,0,0,0,0,222,0,1106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,324,62050,0,0,0
5642,1692600,1050,3797,2,66,342783,7,0,0,0,0,0,222,0,1106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,6929,0,0,0
5643,1692900,1049,2849,1,63,247791,7,0,0,0,0,0,222,0,1106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,4112,0,0,0
5644,1693200,1020,4200,1,52,350852,7,0,0,0,0,0,222,0,1106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2664,0,0,0
5645,1693500,1110,3460,1,68,283774,7,0,0,0,0,0,222,0,1106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,10562,0,0,0
5646,1693800,1043,3092,1,60,274778,7,0,0,0,0,0,222,0,1106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,3880,0,0,0
5647,1694100,1043,3043,2,60,312995,7,0,0,0,0,0,222,0,1106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,3318,0,0,0
5648,1694400,1074,3376,1,70,351052,7,0,0,0,0,0,222,0,1106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,5658,0,0,0
5649,1694700,1250,3914,1,61,313717,7,0,0,0,0,0,222,0,1106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,26176,0,0,0
5650,1695000,1059,2786,1,67,283357,7,0,0,0,0,0,222,0,1106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,4442,0,0,0
5651,1695300,1051,2963,1,67,336190,6,0,0,0,0,0,222,0,1106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,5000,0,0,0
5652,1695600,1029,2761,1,60,263687,7,0,0,0,0,0,222,0,1106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,3322,0,0,0
5653,1695900,1164,3177,1,86,385142,7,0,0,0,0,0,222,0,1106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,15470,0,0,0
5654,1696200,1058,2383,4,69,197517,7,0,0,0,0,0,222,0,1106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,5192,0,0,0
5655,1696500,1053,2770,4,75,330528,7,0,0,0,0,0,222,0,1106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,4252,0,0,0
5656,1696800,1613,5139,1,74,410560,7,0,0,0,0,0,222,0,1106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,342,65426,0,0,0
5657,1697100,1341,4579,1,75,464988,7,0,0,0,0,0,222,0,1106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,34098,0,0,0
5658,1697400,1109,3522,1,71,301237,7,0,0,0,0,0,222,0,1106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,10848,0,0,0
5659,1697700,1042,2793,1,63,249282,7,0,0,0,0,0,222,0,1106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,4234,0,0,0
5660,1698000,1039,4113,1,61,373275,7,0,0,0,0,0,222,0,1106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2926,0,0,0
5661,1698300,1078,3467,1,68,352762,7,0,0,0,0,0,222,0,1106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,7268,0,0,0
5662,1698600,1138,3450,1,62,310872,7,0,0,0,0,0,222,0,1106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,13716,0,0,0
5663,1698900,1019,5028,1,50,486936,7,0,0,0,0,0,222,0,1106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1980,0,0,0
5664,1699200,1073,5157,2,58,450735,7,0,0,0,0,0,222,0,1106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,7212,0,0,0
5665,1699500,1038,3424,1,58,321455,7,0,0,0,0,0,222,0,1106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,3410,0,0,0
5666,1699800,1047,3787,1,59,331929,7,0,0,0,0,0,222,0,1106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,4588,0,0,0
5667,1700100,1071,3424,2,69,297600,7,0,0,0,0,0,222,0,1106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,4974,0,0,0
5668,1700400,1030,3098,1,54,260867,7,0,0,0,0,0,222,0,1106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,3928,0,0,0
5669,1700700,1123,2932,1,76,294358,7,0,0,0,0,0,222,0,1106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,15216,0,0,0
5670,1701000,1072,3362,1,59,279940,7,0,0,0,0,0,222,0,1106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,3677,0,0,0
5671,1701300,1029,2409,2,74,202571,7,0,0,0,0,0,222,0,1106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,5284,0,0,0
5672,1701600,1068,3161,1,68,305608,7,0,0,0,0,0,222,0,1106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,6206,0,0,0
5673,1701900,1038,2813,1,64,258812,7,0,0,0,0,0,222,0,1106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,3976,0,0,0
5674,1702200,1268,3922,1,73,361129,7,0,0,0,0,0,222,0,1106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,27934,0,0,0
5675,1702500,1033,2532,1,62,277418,6,0,0,0,0,0,222,0,1106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,4236,0,0,0
5676,1702800,1052,3387,1,69,327535,7,0,0,0,0,0,222,0,1106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,4444,0,0,0
5677,1703100,1032,3753,3,55,323747,7,0,0,0,0,0,222,0,1106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2474,0,0,0
5678,1703400,1043,2861,1,62,236264,7,0,0,0,0,0,222,0,1106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,3808,0,0,0
5679,1703700,1025,3572,2,57,318464,7,0,0,0,0,0,222,0,1106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2776,0,0,0
5680,1704000,1091,4056,1,64,345853,7,0,0,0,0,0,222,0,1106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,8570,0,0,0
5681,1704300,1058,3643,1,58,298743,7,0,0,0,0,0,222,0,1106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,6340,0,0,0
5682,1704600,1092,3898,1,67,325993,7,0,0,0,0,0,222,0,1106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,8518,0,0,0
5683,1704900,1049,3003,2,67,275015,7,0,0,0,0,0,222,0,1106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,4758,0,0,0
5684,1705200,1040,3427,1,59,308053,6,0,0,0,0,0,222,0,1106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,3394,0,0,0
5685,1705500,1131,3337,2,69,299132,7,0,0,0,0,0,222,0,1106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,13360,0,0,0
5686,1705800,1062,2969,3,70,294742,7,0,0,0,0,0,222,0,1106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,6066,0,0,0
5687,1706100,1014,3173,2,53,293860,7,0,0,0,0,0,222,0,1106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2490,0,0,0
5688,1706400,1235,4714,1,80,397397,7,0,0,0,0,0,222,0,1106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,22364,0,0,0
5689,1706700,1005,2896,1,46,238675,7,0,0,0,0,0,222,0,1106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1156,0,0,0
5690,1707000,1066,5044,1,68,485681,7,0,0,0,0,0,222,0,1106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,4668,0,0,0
5691,1707300,998,1993,1,53,187569,7,0,0,0,0,0,222,0,1106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2130,0,0,0
5692,1707600,1210,3808,1,83,317935,7,0,0,0,0,0,222,0,1106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,19794,0,0,0
5693,1707900,1120,2732,2,59,217644,7,0,0,0,0,0,222,0,1106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,13634,0,0,0
5694,1708200,1033,5257,1,56,504459,7,0,0,0,0,0,222,0,1106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,3006,0,0,0
5695,1708500,1049,3135,1,64,311386,7,0,0,0,0,0,222,0,1106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,4732,0,0,0
5696,1708800,1079,3092,1,70,285801,7,0,0,0,0,0,222,0,1106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,6706,0,0,0
5697,1709100,1036,3055,1,61,275878,7,0,0,0,0,0,222,0,1106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,3486,0,0,0
5698,1709400,1043,3064,1,68,297390,7,0,0,0,0,0,222,0,1106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,5808,0,0,0
5699,1709700,1054,2988,2,64,288597,7,0,0,0,0,0,222,0,1106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2776,0,0,0
5700,1710000,1098,3936,1,69,334615,7,0,0,0,0,0,222,0,1106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,12196,0,0,0
5701,1710300,1235,3648,1,61,303933,7,0,0,0,0,0,222,0,1106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,21810,0,0,0
5702,1710600,1007,3078,1,63,262554,7,0,0,0,0,0,222,0,1106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,3786,0,0,0
5703,1710900,1044,2593,1,64,280770,7,0,0,0,0,0,222,0,1106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,3250,0,0,0
5704,1711200,1104,3187,2,73,277876,7,0,0,0,0,0,222,0,1106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,10412,0,0,0
5705,1711500,1033,2296,1,56,201288,7,0,0,0,0,0,222,0,1106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2760,0,0,0
5706,1711800,1025,4327,2,60,403439,7,0,0,0,0,0,222,0,1106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,3006,0,0,0
5707,1712100,1061,2934,1,67,260177,7,0,0,0,0,0,222,0,1106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,4894,0,0,0
5708,1712400,1119,3835,2,75,430391,7,0,0,0,0,0,222,0,1106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,9788,0,0,0
5709,1712700,1109,4439,1,64,382391,7,0,0,0,0,0,222,0,1106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,11188,0,0,0
5710,1713000,1008,3885,3,51,320944,7,0,0,0,0,0,222,0,1106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1166,0,0,0
5711,1713300,1072,3410,1,72,338893,7,0,0,0,0,0,222,0,1106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,5848,0,0,0
5712,1713600,1049,3081,1,59,261048,7,0,0,0,0,0,222,0,1106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,5596,0,0,0
5713,1713900,1093,4156,1,71,420975,7,0,0,0,0,0,222,0,1106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,7510,0,0,0
5714,1714200,1026,2974,1,53,242336,7,0,0,0,0,0,222,0,1106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2896,0,0,0
5715,1714500,1063,3005,1,72,278510,7,0,0,0,0,0,222,0,1106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,5190,0,0,0
5716,1714800,1044,3104,1,57,264504,7,0,0,0,0,0,222,0,1106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,4372,0,0,0
5717,1715100,1035,4404,2,56,373837,7,0,0,0,0,0,222,0,1106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2842,0,0,0
5718,1715400,1033,3257,1,57,269145,7,0,0,0,0,0,222,0,1106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,3011,0,0,0
5719,1715700,1144,3507,2,68,349811,7,0,0,0,0,0,222,0,1106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,15236,0,0,0
5720,1716000,1304,3692,2,74,303687,7,0,0,0,0,0,222,0,1106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,31170,0,0,0
5721,1716300,1412,3930,3,74,319964,7,0,0,0,0,0,222,0,1106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235,44677,0,0,0
5722,1716600,1384,4098,1,74,373075,7,0,0,0,0,0,222,0,1106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214,40708,0,0,0
5723,1716900,1024,4768,1,53,437024,7,0,0,0,0,0,222,0,1106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2414,0,0,0
5724,1717200,1091,4509,1,71,449637,7,0,0,0,0,0,222,0,1106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,8512,0,0,0
5725,1717500,1077,3394,1,58,285877,7,0,0,0,0,0,222,0,1106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,8136,0,0,0
5726,1717800,1122,4071,1,72,343770,7,0,0,0,0,0,222,0,1106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,11505,0,0,0
5727,1718100,1021,2757,1,64,223306,7,0,0,0,0,0,222,0,1106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,5956,0,0,0
5728,1718400,1085,5511,1,63,535035,6,0,0,0,0,0,222,0,1106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,4394,0,0,0
5729,1718700,1002,2731,3,56,217989,7,0,0,0,0,0,222,0,1106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,3240,0,0,0
5730,1719000,1278,4265,1,73,344085,7,0,0,0,0,0,222,0,1106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,28248,0,0,0
5731,1719300,1435,4564,2,66,406104,7,0,0,0,0,0,222,0,1106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248,47480,0,0,0
5732,1719600,1082,3928,1,68,380131,6,0,0,0,0,0,222,0,1106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,7870,0,0,0
5733,1719900,1034,2916,2,58,294641,7,0,0,0,0,0,222,0,1106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,3788,0,0,0
5734,1720200,1068,3511,1,70,315515,7,0,0,0,0,0,222,0,1106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,5324,0,0,0
5735,1720500,1062,2462,2,67,236220,7,0,0,0,0,0,222,0,1106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,7678,0,0,0
5736,1720800,1053,4220,1,61,426132,6,0,0,0,0,0,222,0,1106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,4114,0,0,0
5737,1721100,1019,2461,1,54,204600,7,0,0,0,0,0,222,0,1106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2618,0,0,0
5738,1721400,1064,3683,1,68,330474,7,0,0,0,0,0,222,0,1106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,4682,0,0,0
5739,1721700,1328,3939,2,66,324138,7,0,0,0,0,0,222,0,1106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184,35034,0,0,0
5740,1722000,1122,3306,2,80,278128,7,0,0,0,0,0,222,0,1106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,11978,0,0,0
5741,1722300,1028,3276,1,56,301961,7,0,0,0,0,0,222,0,1106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,4144,0,0,0
5742,1722600,1089,3420,2,81,354504,7,0,0,0,0,0,222,0,1106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,8058,0,0,0
5743,1722900,1086,2570,3,63,207779,7,0,0,0,0,0,222,0,1106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,9722,0,0,0
5744,1723200,1234,4133,4,72,376028,7,0,0,0,0,0,222,0,1106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,23138,0,0,0
5745,1723500,1051,2792,2,67,265260,7,0,0,0,0,0,222,0,1106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,5751,0,0,0
5746,1723800,1086,3710,3,66,375331,7,0,0,0,0,0,222,0,1106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,7960,0,0,0
5747,1724100,1099,3805,1,69,321225,7,0,0,0,0,0,222,0,1106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,9082,0,0,0
5748,1724400,1034,3176,1,63,334616,7,0,0,0,0,0,222,0,1106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,3068,0,0,0
5749,1724700,1046,3100,1,61,278812,7,0,0,0,0,0,222,0,1106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,3684,0,0,0
5750,1725000,1297,4192,2,68,387735,7,0,0,0,0,0,222,0,1106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,31247,0,0,0
5751,1725300,1069,3322,2,68,342172,7,0,0,0,0,0,222,0,1106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,6084,0,0,0
5752,1725600,1062,3616,1,61,313316,7,0,0,0,0,0,222,0,1106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,6332,0,0,0
5753,1725900,1064,3374,1,67,332100,7,0,0,0,0,0,222,0,1106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,4954,0,0,0
5754,1726200,1461,4712,1,60,416146,7,0,0,0,0,0,222,0,1106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,282,54054,0,0,0
5755,1726500,1119,3229,2,74,294970,7,0,0,0,0,0,222,0,1106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,7438,0,0,0
5756,1726800,1011,2889,1,66,334851,7,0,0,0,0,0,222,0,1106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,4484,0,0,0
5757,1727100,1116,3466,1,68,314995,7,0,0,0,0,0,222,0,1106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,7620,0,0,0
5758,1727400,1017,2770,2,67,263213,7,0,0,0,0,0,222,0,1106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,4304,0,0,0
5759,1727700,1063,3068,1,72,329500,7,0,0,0,0,0,222,0,1106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,6200,0,0,0
5760,1728000,1022,3146,1,54,258634,7,0,0,0,0,0,222,0,1106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2807,0,0,0
5761,1728300,1196,4203,1,71,400364,7,0,0,0,0,0,222,0,1106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,19888,0,0,0
5762,1728600,1071,3695,2,69,396410,7,0,0,0,0,0,222,0,1106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,6966,0,0,0
5763,1728900,1041,3220,1,68,368741,7,0,0,0,0,0,222,0,1106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,3458,0,0,0
5764,1729200,1067,2970,1,65,241569,7,0,0,0,0,0,222,0,1106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,6120,0,0,0
5765,1729500,1068,3335,2,69,327103,7,0,0,0,0,0,222,0,1106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,6708,0,0,0
5766,1729800,1116,3472,3,57,305990,7,0,0,0,0,0,222,0,1106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,12948,0,0,0
5767,1730100,1075,2922,2,75,296612,7,0,0,0,0,0,222,0,1106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,5414,0,0,0
5768,1730400,1056,3021,1,68,307085,7,0,0,0,0,0,222,0,1106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,4786,0,0,0
5769,1730700,1042,3714,1,61,331928,7,0,0,0,0,0,222,0,1106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,3452,0,0,0
5770,1731000,1040,2547,1,62,247331,7,0,0,0,0,0,222,0,1106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,4290,0,0,0
5771,1731300,1051,3165,2,68,263018,7,0,0,0,0,0,222,0,1106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,5142,0,0,0
5772,1731600,1099,2877,2,65,244864,7,0,0,0,0,0,222,0,1106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,9834,0,0,0
5773,1731900,1026,4369,2,56,403767,7,0,0,0,0,0,222,0,1106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2632,0,0,0
